respid,constituency.x,urban.x,old_branch_position,ps2018_contestant,won_seat,ps2018_contest_position,years_active_npp,age,female,chief_relative,pol_relative,da_relative,constexec_relative,mpdce_relative,local_eth_minority,lives_outside_ps,years_comm,formal_sector,helps_comm_w_party,helps_comm_w_da,helps_party_idcomm,campaign_canvass,campaign_gifts,campaign_jobs,campaign_assistance,campaign_workwchief,campaign_orgevents,campaign_orgrallies,campaign_orgtransport,campaign_drivevoters,yea_since2016.x,gov_loan_since2016.x,training_since2016.x,paid_for_campaign,paid_for_camp_money,paid_for_camp_loan,paid_for_camp_cloth,paid_for_camp_food,paid_for_camp_credit,paid_for_camp_bicycle,paid_for_camp_moto,paid_for_camp_phone,paid_post_camp_loan.x,paid_post_camp_bicycle.x,paid_post_camp_moto.x,paid_post_camp_contracts.x,paid_post_camp_job.x,paid_post_camp_training.x,contestation_type,wealth_index_2km.x,npp_const_2016.x,comp_const_2016.x,cxn_down_percentage_correct_full,cxn_up_percentage_correct_full,pres2012_ps_margin,bio_educ_three,cpgn_brok_index,broker_down,broker_up,asset_index,petty_trader,cxn_up_constexecs,cxn_up_bureaucrats,cxn_up_politicians,asset_total.x,payments.increase_pay_open,version.y,asset_total.y,yea_since2016.y,gov_loan_since2016.y,training_since2016.y,paid_post_camp_loan.y,paid_post_camp_bicycle.y,paid_post_camp_moto.y,paid_post_camp_contracts.y,paid_post_camp_job.y,paid_post_camp_training.y,cxn_up_percentage_correct_full_w2,cxn_up_constexecs_w2,cxn_up_bureaucrats_w2,cxn_up_politicians_w2,expected_personal_category1.x,expected_personal_category2.x,expected_personal_category3.x,expected_personal_category4.x,expected_personal_category1.y,expected_personal_category2.y,expected_personal_category3.y,expected_personal_category4.y,job_immed,job_after,train_immed,train_after,loan_immed,loan_after,bike_moto_immed,bike_moto_after,contracts_immed,contracts_after,big_pat_immed,big_pat_after,big_pat_total,big_pat_after2,small_pat_immed,small_pat_after,small_pat_total,cloth_immed,cloth_after,food_immed,food_after,money_immed,money_after,inputs_immed,inputs_after,electronics_immed,electronics_after,nothing_immed,nothing_after,change_econ_retro,change_consumer_conf,change_total_assets,npp12to16_ps_swing.NEW,helps_comm_w_party.y,helps_comm_w_da.y,helps_party_idcomm.y,howto_paid_r1,howto_paid_r2,howto_cxnup,howto_effort_performance,km_to_capital_wave1,broker_up.y,broker_down.y,current_exec,newly_elected,change_cnx_up,swing_2012_2016_const,npp_rawvotes,anon.ps.name,paid_camp_big,paid_for_camp_bike_moto,paid_camp_small,expects.accomodation,expects.bur.favors,expects.fees,expects.cash,expects.inputs,expects.job,expects.job.family,expects.loan,expects.moto,expects.other,not_paid_for_campaign,nothing_start_to_immed,nothing_start_to_after,major_start_to_immed,major_start_to_after,minor_start_to_immed,minor_start_to_after
10534,agona_east,0,1,1,1,youth_org,12,45,0,0,1,0,0,0,0,0,17,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6187015,0,1,0.416666666666667,0.12,0.0121951219512195,1,4,0,0,2,0,0.1,0,0.285714285714286,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,accommodation,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.039380081300813,NA,NA,NA,NA,,NA,NA,16.3066743673736,NA,NA,1,0,NA,0.0579601706238879,-2,PS6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,NA
10531,agona_east,0,0,1,1,secretary,5,19,1,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6187015,0,1,0.458333333333333,0.12,0.0121951219512195,1,2,0,0,5,0,0.1,0.125,0.142857142857143,5,Win more votes and help the party win the seat from the NDC,V13,5,0,0,0,0,0,0,0,0,0,0.12,0.1,0,0.285714285714286,"motorvehicle (car, moto)",accommodation,,,"motorvehicles (car, moto)",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,0.039380081300813,0,0,0,performance,,0,1,16.3066743673736,0,0,1,1,0,0.0579601706238879,-2,PS6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
10532,agona_east,0,1,1,1,chair,26,63,0,0,0,0,0,0,0,0,63,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6187015,0,1,0.458333333333333,0.44,0.0121951219512195,1,6,1,1,3,0,0.6,0,0.714285714285714,3,None,V13,4,0,0,0,0,0,0,0,0,0,0.08,0,0,0.285714285714286,loan,accommodation,job,,inputs,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.039380081300813,0,0,0,impossible,,0,0,16.3066743673736,0,0,1,0,-0.36,0.0579601706238879,-2,PS6,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
10533,agona_east,0,1,1,1,women_org,16,65,1,1,1,0,0,0,0,0,65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6187015,0,1,0.333333333333333,0.08,0.0121951219512195,1,2,0,0,3,1,0,0,0.285714285714286,3,None,V13,5,0,1,0,0,0,0,0,0,0,0.12,0.1,0,0.285714285714286,building materials,,,,loan,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,2,0.039380081300813,0,0,0,impossible,,0,0,16.3066743673736,0,0,1,0,0.04,0.0579601706238879,-2,PS6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
10535,agona_east,0,1,1,1,org,26,61,0,0,0,0,0,0,1,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6187015,0,1,0.416666666666667,0.04,0.0121951219512195,1,1,0,0,3,0,0,0,0.142857142857143,3,None,V13,5,0,0,0,0,0,0,0,0,0,0.16,0.2,0,0.285714285714286,cash,"motorvehicle (car, moto)",,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.039380081300813,0,0,0,impossible,,0,0,16.3066743673736,0,0,1,0,0.12,0.0579601706238879,-2,PS6,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
10539,agona_east,0,1,1,1,secretary,26,50,0,0,1,1,1,0,0,0,42,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,-0.3131292,0,1,0.708333333333333,0.32,0.275247524752475,1,3,0,1,5,0,0.5,0,0.428571428571429,5,None,V13,6,0,0,0,0,0,0,0,0,0,0.56,0.7,0.375,0.571428571428571,loan,,,,inputs,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0.117184015698867,0,1,0,impossible,,0,0,16.708329955222,1,0,1,0,0.24,0.0579601706238879,17,PS7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
10540,agona_east,0,1,1,1,chair,25,39,0,1,1,1,1,0,0,0,20,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.3131292,0,1,0.458333333333333,0.44,0.275247524752475,2,6,1,1,4,0,0.6,0.125,0.571428571428571,4,By getting in touch regularly with party officials,V13,3,0,0,1,0,0,0,0,0,0,0.36,0.3,0.25,0.571428571428571,cash,school fees,,,loan,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,0.117184015698867,1,1,1,connect_up,,1,0,16.708329955222,1,1,1,0,-0.08,0.0579601706238879,17,PS7,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
10541,agona_east,0,0,1,0,women_org,26,42,1,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,-0.3131292,0,1,0.625,0.4,0.275247524752475,1,4,0,0,3,0,0.4,0,0.857142857142857,3,None,V13,6,0,0,0,0,0,0,0,0,0,0.16,0.1,0,0.428571428571429,job for family,loan,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.117184015698867,0,0,0,impossible,,0,0,16.708329955222,0,0,0,0,-0.24,0.0579601706238879,17,PS7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
10538,agona_east,0,1,1,1,women_org,12,43,1,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,-0.3131292,0,1,0.5,0.08,0.275247524752475,2,3,0,0,4,0,0.1,0,0.142857142857143,4,Organizing more people and getting more votes for the party,V13,4,0,1,1,1,0,0,0,0,1,0.28,0.4,0.125,0.285714285714286,job,,,,job for family,,,,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.117184015698867,1,0,0,performance,,0,1,16.708329955222,1,0,1,0,0.2,0.0579601706238879,17,PS7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
10536,agona_east,0,1,1,1,org,12,37,0,0,1,1,1,0,0,0,23,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.3131292,0,1,0.291666666666667,0.32,0.275247524752475,1,6,0,0,4,0,0.5,0,0.428571428571429,4,Win more people for the party,V13,5,0,0,0,0,0,0,0,0,0,0.28,0.4,0.125,0.285714285714286,loan,job,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,0.117184015698867,0,0,0,performance,,0,1,16.708329955222,0,0,1,0,-0.04,0.0579601706238879,17,PS7,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
10537,agona_east,0,1,1,1,youth_org,17,35,0,0,1,0,0,0,0,0,35,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.3131292,0,1,0.625,0.16,0.275247524752475,1,6,0,1,3,0,0.3,0,0.142857142857143,3,I need to approach the top officials in the party like the DCE,V13,5,0,0,1,0,0,0,0,0,1,0.16,0.2,0,0.285714285714286,loan,,,,school fees,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.117184015698867,1,1,0,connect_up,,1,0,16.708329955222,1,0,1,0,0,0.0579601706238879,17,PS7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
10403,agona_east,0,0,1,1,youth_org,14,33,0,0,0,0,0,0,1,0,23,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.0275352,0,1,0.166666666666667,0.12,0.237136465324385,1,3,0,0,4,0,0,0,0.428571428571429,4,Working hard to win more votes for the party,V13,6,0,0,0,0,0,0,0,0,0,0.12,0,0,0.428571428571429,"motorvehicle (car, moto)",,,,job,"motorvehicles (car, moto)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,2,0.143736017897092,0,0,0,performance,,0,1,0.0356887261313121,0,0,1,1,0,0.0579601706238879,NA,PS8,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
10404,agona_east,0,1,1,1,secretary,22,61,0,0,0,0,0,0,1,0,21,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.0275352,0,1,0.125,0.32,0.237136465324385,2,6,0,1,5,0,0.5,0,0.428571428571429,5,None,V13,2,0,0,0,0,0,0,0,0,0,0.28,0.4,0.125,0.285714285714286,loan,school fees,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-3,0.143736017897092,1,1,0,impossible,,0,0,0.0356887261313121,1,0,1,0,-0.04,0.0579601706238879,NA,PS8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10406,agona_east,0,1,1,1,org,39,55,0,0,0,0,0,0,1,0,30,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.0275352,0,1,0,0.12,0.237136465324385,1,7,1,1,3,0,0,0,0.428571428571429,3,By getting in touch with top party hierachy,V13,4,0,0,0,0,0,0,0,0,0,0.04,0,0,0.142857142857143,loan,"motorvehicle (car, moto)",,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.143736017897092,1,1,0,connect_up,,1,0,0.0356887261313121,1,0,1,0,-0.08,0.0579601706238879,NA,PS8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
10402,agona_east,0,1,1,1,chair,26,42,0,1,1,1,0,1,1,0,15,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.0275352,0,1,0.0416666666666667,0.48,0.237136465324385,2,3,0,1,6,0,0.5,0.375,0.571428571428571,6,None,V13,7,0,0,0,0,0,0,0,0,0,0.56,0.7,0.25,0.714285714285714,loan,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.143736017897092,1,0,0,impossible,,0,0,0.0356887261313121,1,0,1,0,0.0800000000000001,0.0579601706238879,NA,PS8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10405,agona_east,0,1,0,NA,NA,20,43,1,0,1,1,0,1,1,0,33,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.0275352,0,1,0.0416666666666667,0.04,0.237136465324385,1,3,0,0,3,0,0,0,0.142857142857143,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loan,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.143736017897092,NA,NA,NA,NA,,NA,NA,0.0356887261313121,NA,NA,NA,0,NA,0.0579601706238879,NA,PS8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,NA,0,NA,0,NA
10401,agona_east,0,0,1,1,women_org,22,42,1,0,1,0,0,0,1,0,35,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.0275352,0,1,0.166666666666667,0.08,0.237136465324385,1,6,0,0,5,0,0,0,0.285714285714286,5,None,V13,5,0,1,0,1,0,0,0,0,0,0.24,0.2,0.25,0.285714285714286,business help,accommodation,loan,cash,loan,,,,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.143736017897092,1,0,1,impossible,,0,0,0.0356887261313121,1,1,1,1,0.16,0.0579601706238879,NA,PS8,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0
10857,agona_east,0,1,1,1,secretary,11,31,0,1,1,0,0,0,0,0,28,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.5388352,0,1,0.333333333333333,0.28,0.503225806451613,2,4,1,1,6,0,0.4,0.125,0.285714285714286,6,Rigorously supporting the party in winning elections,V13,7,0,0,0,0,0,0,0,0,0,0.6,0.7,0.375,0.714285714285714,job,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,1,0.0752565982404693,1,1,0,performance,,0,1,6.76043936429197,1,0,1,0,0.32,0.0579601706238879,20,PS9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
10858,agona_east,0,0,1,1,chair,8,47,0,1,1,0,0,0,0,0,24,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,-0.5388352,0,1,0.25,0.08,0.503225806451613,2,7,1,1,4,0,0,0,0.285714285714286,4,We have been channeled our grievances to the constituency executives but we haven't heard anything from them,V13,6,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0.285714285714286,job,,,,school fees,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0752565982404693,1,1,0,connect_up,,1,0,6.76043936429197,1,0,1,1,0.12,0.0579601706238879,20,PS9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
10863,agona_east,0,1,0,NA,NA,26,43,0,1,1,0,0,0,0,0,32,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.5388352,0,1,0.25,0.08,0.503225806451613,1,5,1,1,4,0,0,0,0.285714285714286,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,school fees,loan,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.0752565982404693,NA,NA,NA,NA,,NA,NA,6.76043936429197,NA,NA,NA,0,NA,0.0579601706238879,20,PS9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NA,0,NA,0,NA
10862,agona_east,0,1,0,NA,NA,18,37,1,0,1,0,0,0,0,0,28,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,-0.5388352,0,1,0.291666666666667,0.08,0.503225806451613,1,5,0,0,4,1,0,0,0.285714285714286,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,license,job for family,,,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0.0752565982404693,NA,NA,NA,NA,,NA,NA,6.76043936429197,NA,NA,NA,0,NA,0.0579601706238879,20,PS9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,NA,1,NA,0,NA
10859,agona_east,0,0,1,1,women_org,20,47,1,1,0,0,0,0,1,0,20,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.5388352,0,1,0.291666666666667,0.08,0.503225806451613,1,5,0,0,4,0,0,0,0.285714285714286,4,Garner more votes and pull more sympathisers for the party,V13,4,0,1,0,1,0,0,0,0,0,0.12,0.1,0,0.285714285714286,job for family,loan,,,job,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0752565982404693,1,1,0,performance,,0,1,6.76043936429197,1,0,1,1,0.04,0.0579601706238879,20,PS9,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
10860,agona_east,0,1,1,1,youth_org,20,36,0,0,0,0,0,0,0,0,28,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,-0.5388352,0,1,0.25,0.12,0.503225806451613,1,5,0,0,3,0,0,0,0.428571428571429,3,I need to reveal myself to top party officials through hard work and dedication to the course of the party,V13,2,0,0,1,0,0,0,0,0,1,0.36,0.3,0.25,0.571428571428571,inputs,,,,inputs,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,0.0752565982404693,1,1,0,greater_effort,,0,1,6.76043936429197,1,0,1,0,0.24,0.0579601706238879,20,PS9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
10861,agona_east,0,1,1,1,org,6,50,0,0,0,0,0,0,1,0,50,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.5388352,0,1,0.125,0.2,0.503225806451613,1,6,0,1,2,0,0,0,0.714285714285714,2,I will get closer to party top hierachy,V13,4,0,0,1,0,0,0,0,1,1,0.4,0.6,0,0.571428571428571,loan,school fees,,,job for family,,,,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0752565982404693,1,1,0,greater_effort,,0,1,6.76043936429197,1,0,1,0,0.2,0.0579601706238879,20,PS9,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
10372,agona_east,0,1,1,0,org,18,45,0,0,0,0,0,0,1,0,45,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,-0.0779538,0,1,0.166666666666667,0.12,0.254742547425474,1,6,0,1,2,0,0.1,0,0.285714285714286,2,By mobilising more supporters for the party,V13,3,0,0,0,0,0,0,0,0,0,0.16,0.1,0.125,0.285714285714286,job,loan,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.104994625365248,0,0,0,performance,,0,1,2.95351889614721,0,0,0,0,0.04,0.0579601706238879,31,PS10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
10369,agona_east,0,1,1,1,women_org,26,48,1,0,1,1,0,0,1,0,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,backroom,-0.0779538,0,1,0.125,0.04,0.254742547425474,1,2,0,0,2,1,0,0,0.142857142857143,2,None,V13,3,0,1,0,1,0,0,0,0,0,0.08,0.1,0,0.142857142857143,accommodation,,,,loan,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.104994625365248,0,0,0,impossible,,0,0,2.95351889614721,0,0,1,0,0.04,0.0579601706238879,31,PS10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
10370,agona_east,0,1,1,1,secretary,12,35,0,0,0,0,0,0,1,0,35,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,backroom,-0.0779538,0,1,0.291666666666667,0.48,0.254742547425474,1,4,0,1,4,0,0.7,0.125,0.571428571428571,4,None,V13,2,0,0,0,0,0,0,0,0,0,0.52,0.7,0.125,0.714285714285714,job,,,,job,loan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2,0.104994625365248,0,0,0,impossible,,0,0,2.95351889614721,0,0,1,0,0.04,0.0579601706238879,31,PS10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
10371,agona_east,0,0,1,1,org,6,27,0,1,1,0,0,0,1,0,20,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,-0.0779538,0,1,0.166666666666667,0.36,0.254742547425474,2,6,1,1,3,0,0.4,0.25,0.428571428571429,3,Unless i attain constituency executive position before i can reap benefits from the party,V13,5,1,0,0,0,0,0,0,1,0,0.48,0.6,0.25,0.571428571428571,job,,,,job,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,2,0.104994625365248,1,1,0,other,,0,0,2.95351889614721,1,0,1,1,0.12,0.0579601706238879,31,PS10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
10376,agona_east,0,1,1,1,chair,26,64,0,1,1,0,1,0,1,0,35,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.0779538,0,1,0.25,0.16,0.254742547425474,2,4,0,1,4,0,0.2,0,0.285714285714286,4,I need to fight harder and reach top position in the party preferably constituency level so i can derive more benefits,V13,6,0,0,1,0,0,0,0,0,1,0.36,0.5,0.125,0.428571428571429,loan,,,,job for family,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.104994625365248,1,1,1,other,,0,0,2.95351889614721,1,1,1,0,0.2,0.0579601706238879,31,PS10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
10375,agona_east,0,0,1,1,youth_org,8,24,0,1,1,0,1,0,1,0,22,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,contested,-0.0779538,0,1,0.333333333333333,0.48,0.254742547425474,2,6,1,1,5,0,0.7,0.25,0.428571428571429,5,I need to be active party member so that i will be identified by top party officials,V13,5,1,0,0,0,0,0,0,1,0,0.48,0.9,0.25,0.142857142857143,job,,,,job,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.104994625365248,1,1,1,greater_effort,,0,1,2.95351889614721,1,1,1,1,0,0.0579601706238879,31,PS10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
10373,agona_east,0,1,1,0,youth_org,19,37,0,0,1,1,0,0,1,0,28,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,-0.0779538,0,1,0.208333333333333,0.28,0.254742547425474,1,5,0,1,2,0,0.3,0,0.571428571428571,2,By continuing working harder for the party and hopefully will get my benefits,V13,2,0,0,0,0,0,0,0,0,0,0.24,0.2,0,0.571428571428571,job,loan,,,contracts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,0.104994625365248,0,0,0,greater_effort,,0,1,2.95351889614721,0,0,0,0,-0.04,0.0579601706238879,31,PS10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
